CYSY	YSY		Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport	Sachs Harbour, Northwest Territories
CYSZ			Sainte-Anne-des-Monts Aerodrome	Sainte-Anne-des-Monts, Quebec
CYTA	YTA		Pembroke Airport	Pembroke, Ontario
CNQ4			Tillsonburg Airport	Tillsonburg, Ontario
CYTE	YTE		Cape Dorset Airport	Cape Dorset, Nunavut
CYTF	YTF		Alma Airport	Alma, Quebec
CYTH	YTH		Thompson Airport	Thompson, Manitoba
CYTL	YTL		Big Trout Lake Airport	Big Trout Lake, Ontario
CYTN			Trenton Aerodrome	Trenton, Nova Scotia
CYTQ	YTQ		Tasiujaq Airport	Tasiujaq, Quebec
CYTR	YTR		CFB Trenton (Trenton Airport)	Trenton, Ontario
CYTS	YTS		Timmins/Victor M. Power Airport	Timmins, Ontario
CYTZ	YTZ		Billy Bishop Toronto City Airport (Toronto/Billy Bishop Toronto City Airport)	Toronto, Ontario
CYUB	YUB		Tuktoyaktuk/James Gruben Airport	Tuktoyaktuk, Northwest Territories
CYUL	YUL		Montréal-Pierre Elliott Trudeau International Airport	Montreal, Quebec
CYUT	YUT		Repulse Bay Airport	Repulse Bay, Nunavut
CYUX	YUX		Hall Beach Airport	Hall Beach, Nunavut
CYUY	YUY		Rouyn-Noranda Airport	Rouyn-Noranda, Quebec
CYVB	YVB		Bonaventure Airport	Bonaventure, Quebec
CYVC	YVC		La Ronge (Barber Field) Airport	La Ronge, Saskatchewan
CYVD			Virden/R.J. (Bob) Andrew Field Regional Aerodrome	Virden, Manitoba
CYVG			Vermilion Airport	Vermilion, Alberta
CYVK	YVE		Vernon Regional Airport	Vernon, British Columbia
CYVM	YVM		Qikiqtarjuaq Airport	Qikiqtarjuaq, Nunavut
CYVO	YVO		Val-d'Or Airport	Val-d'Or, Quebec
CYVP	YVP		Kuujjuaq Airport	Kuujjuaq, Quebec
CYVQ	YVQ		Norman Wells Airport	Norman Wells, Northwest Territories
CYVR	YVR		Vancouver International Airport	Vancouver, British Columbia
CYVT	YVT		Buffalo Narrows Airport	Buffalo Narrows, Saskatchewan
CYVV	YVV		Wiarton Airport	Wiarton, Ontario
CYVZ	YVZ		Deer Lake Airport	Deer Lake, Ontario
CYWA	YWA		Petawawa Airport	Petawawa, Ontario
CYWE			Wekweètì Airport	Wekweeti, Northwest Territories
CYWG	YWG		Winnipeg James Armstrong Richardson International Airport (Winnipeg International Airport)	Winnipeg, Manitoba
CYWH	YWH		Victoria Inner Harbour Airport (Victoria Harbour Water Airport)	Victoria, British Columbia
CYWJ	YWJ		Déline Airport	Deline, Northwest Territories
CYWK	YWK		Wabush Airport	Wabush, Newfoundland and Labrador
CYWL	YWL		Williams Lake Airport (Williams Lake Regional Airport)	Williams Lake, British Columbia
CYWM			Athabasca Airport	Athabasca, Alberta
CYWP	YWP		Webequie Airport	Webequie, Ontario
CYWV	YWV		Wainwright Aerodrome	Wainwright, Alberta
CYWY	YWY		Wrigley Airport	Wrigley, Northwest Territories
CYXC	YXC		Cranbrook/Canadian Rockies International Airport	Cranbrook, British Columbia
CYXD	YXD		Edmonton City Centre (Blatchford Field) Airport (Edmonton City Centre Airport)	Edmonton, Alberta
CYXE	YXE		Saskatoon John G. Diefenbaker International Airport (Saskatoon International Airport)	Saskatoon, Saskatchewan
CYXH	YXH		Medicine Hat Airport	Medicine Hat, Alberta
CYXJ	YXJ		Fort St. John Airport (North Peace Airport)	Fort St. John, British Columbia
CYXK	YXK		Rimouski Airport	Rimouski, Quebec
CYXL	YXL		Sioux Lookout Airport	Sioux Lookout, Ontario
CYXN	YXN		Whale Cove Airport	Whale Cove, Nunavut
CYXP	YXP		Pangnirtung Airport	Pangnirtung, Nunavut
CYXQ	YXQ		Beaver Creek Airport	Beaver Creek, Yukon
CYXR	YXR		Earlton (Timiskaming Regional) Airport	Earlton, Ontario
CYXS	YXS		Prince George Airport	Prince George, British Columbia
CYXT	YXT		Northwest Regional Airport	Terrace and Kitimat, British Columbia
CYXU	YXU		London International Airport (London Airport)	London, Ontario
CYXX	YXX		Abbotsford International Airport	Abbotsford, British Columbia
CYXY	YXY		Erik Nielsen Whitehorse International Airport	Whitehorse, Yukon
CYXZ	YXZ		Wawa Airport	Wawa, Ontario
CYYB	YYB		North Bay/Jack Garland Airport (North Bay Airport)	North Bay, Ontario
CYYC	YYC		Calgary International Airport	Calgary, Alberta
CYYD	YYD		Smithers Airport	Smithers, British Columbia
CYYE	YYE		Fort Nelson Airport	Fort Nelson, British Columbia
CYYF	YYF		Penticton Regional Airport (Penticton Airport, Penticton Airport (South Okanagan Regional Airport))	Penticton, British Columbia
CYYG	YYG		Charlottetown Airport	Charlottetown, Prince Edward Island
CYYH	YYH		Taloyoak Airport	Taloyoak, Nunavut
CYYJ	YYJ		Victoria International Airport	Victoria, British Columbia
CYYL	YYL		Lynn Lake Airport	Lynn Lake, Manitoba
CYYM			Cowley Airport	Cowley, Alberta
CYYN	YYN		Swift Current Airport	Swift Current, Saskatchewan
CYYO			Wynyard/W. B. Needham Field Aerodrome	Wynyard, Saskatchewan
CYYQ	YYQ		Churchill Airport	Churchill, Manitoba
CYYR	YYR		CFB Goose Bay (Goose Bay Airport)	Happy Valley - Goose Bay, Newfoundland and Labrador
CYYT	YYT		St. John's International Airport	St. John's, Newfoundland and Labrador
CYYU	YYU		Kapuskasing Airport	Kapuskasing, Ontario
CYYW	YYW		Armstrong Airport	Armstrong, Ontario
CYYY	YYY		Mont-Joli Airport	Mont-Joli, Quebec
CYYZ	YYZ		Toronto Pearson International Airport	Toronto, Ontario
CYZD	YZD		Toronto/Downsview Airport (Downsview Airport)	Toronto, Ontario
CYZE	YZE		Gore Bay-Manitoulin Airport	Gore Bay, Ontario
CYZF	YZF		Yellowknife Airport	Yellowknife, Northwest Territories
CYZG	YZG		Salluit Airport	Salluit, Quebec
CYZH	YZH		Slave Lake Airport	Slave Lake, Alberta
CYZP	YZP		Sandspit Airport	Sandspit, British Columbia
CYZR	YZR		Sarnia Chris Hadfield Airport	Sarnia, Ontario
CYZS	YZS		Coral Harbour Airport	Coral Harbour, Nunavut
CYZT	YZT		Port Hardy Airport	Port Hardy, British Columbia
CYZU	YZU		Whitecourt Airport	Whitecourt, Alberta
CYZV	YZV		Sept-Îles Airport	Sept-Îles, Quebec
CYZW	YZW		Teslin Airport	Teslin, Yukon
CYZX	YZX		CFB Greenwood (Greenwood Airport)	Greenwood, Nova Scotia
CYZY	YZY		Mackenzie Airport	Mackenzie, British Columbia
CZAC	ZAC		York Landing Airport	York Landing, Manitoba
CZAM	YSN		Salmon Arm Airport	Salmon Arm, British Columbia
CZBA			Burlington Executive Aerodrome	Burlington, Ontario
CZBB	YDT		Boundary Bay Airport	Delta, British Columbia
CZBD	ILF		Ilford Airport	Ilford, Manitoba
CZBF	ZBF		Bathurst Airport	Bathurst, New Brunswick
CZBM	ZBM		Bromont (Roland Désourdy) Airport	Bromont, Quebec
CZEE	KES		Kelsey Airport	Kelesy, Manitoba
CZEM	ZEM		Eastmain River Airport	Eastmain, Quebec
CZFA	ZFA		Faro Airport	Faro, Yukon
CZFD	ZFD		Fond-du-Lac Airport	Fond-du-Lac, Saskatchewan
CZFG	XPK		Pukatawagan Airport	Pukatawagan, Manitoba
CZFM	ZFM		Fort McPherson Airport	Fort McPherson, Northwest Territories
CZFN	ZFN		Tulita Airport	Tulita, Northwest Territories
CZGF	ZGF		Grand Forks Airport	Grand Forks, British Columbia
CZGI	ZGI		Gods River Airport	Gods River, Manitoba
CZGR	ZGR		Little Grand Rapids Airport	Little Grand Rapids, Manitoba
CZHP			High Prairie Airport	High Prairie, Alberta
CZJG	ZJG		Jenpeg Airport	Jenpeg, Manitoba
CZJN	ZJN		Swan River Airport	Swan River, Manitoba
CZKE	ZKE		Kashechewan Airport	Kashechewan First Nation, Ontario
CZLQ	YTD		Thicket Portage Airport	Thicket Portage, Manitoba
CZMD	MSA		Muskrat Dam Airport	Muskrat Dam, Ontario
CZML	ZMH		South Cariboo Regional Airport (108 Mile Ranch Airport)	South Cariboo, British Columbia
CZMN	PIW		Pikwitonei Airport	Pikwitonei, Manitoba
CZMT	ZMT		Masset Airport	Masset, British Columbia
CZNG	XPP		Poplar River Airport	Poplar River, Manitoba
CZNL			Nelson Airport (British Columbia)	Nelson, British Columbia
CZPB	ZPB		Sachigo Lake Airport	Sachigo Lake, Ontario
CZPC			Pincher Creek Airport	Pincher Creek, Alberta
CZPO			Pinehouse Lake Airport	Pinehouse Lake, Saskatchewan
CZRJ	ZRJ		Round Lake (Weagamow Lake) Airport	Round Lake, Ontario
CZSJ	ZSJ		Sandy Lake Airport	Sandy Lake, Ontario
CZSN	XSI		South Indian Lake Airport	South Indian Lake, Manitoba
CZST	ZST		Stewart Aerodrome	Stewart, British Columbia
CZSW	ZSW		Prince Rupert/Seal Cove Water Airport	Prince Rupert, British Columbia
CZTA	YDV		Bloodvein River Airport	Bloodvein River, Manitoba
CZTM	ZTM		Shamattawa Airport	Shamattawa, Manitoba
CZUC	ZUC		Ignace Municipal Airport	Ignace, Ontario
CZUM	ZUM		Churchill Falls Airport	Churchill Falls, Newfoundland and Labrador
CZVL	ZVL		Edmonton/Villeneuve Airport (Villeneuve Airport)	Villeneuve, Alberta
CZWH	XLB		Lac Brochet Airport	Lac Brochet, Manitoba
CZWL	ZWL		Wollaston Lake Airport	Wollaston Lake, Saskatchewan
DAAB	QLD		Blida Airport	Blida
DAAE	BJA		Soummam Airport	Bejaia
DAAG	ALG		Houari Boumedienne Airport	Algiers
DAAJ	DJG		Tiska Airport	Djanet
DAAK	QFD		Boufarik Airport	Boufarik
DAAP	VVZ		Illizi Airport	Illizi
DAAS	QSF		Ain Arnat Airport	Setif
DAAT	TMR		Tamanrasset Airport	Tamanrasset
DAAV	GJL		Jijel Ferhat Abbas Airport	Jijel
DAAY	MZW		Mecheria Airport	Mecheria
DAAZ	QZN		Relizane Airport	Relizane
DABB	AAE		Rabah Bitat Airport	Annaba
DABC	CZL		Mohamed Boudiaf International Airport	Constantine
DABP	SKI		Skikda Airport	Skikda
DABS	TEE		Tébessa Airport	Tébessa
DABT	BLJ		Batna Airport	Batna
DAFH	HRM		Hassi R'Mel Airport	Hassi R'Mel
DAFI	QDJ		Tsletsi Airport	Djelfa
DAOB	TID		Bou Chekif Airport	Tiaret
DAOF	TIN		Tindouf Airport	Tindouf
DAOI	CFK		Chlef International Airport	Chlef
DAOL	TAF		Oran Tafaraoui Airport	Oran
DAON	TLM		Zenata Airport	Tlemcen
DAOO	ORN		Es Senia Airport	Oran
DAOR	CBH		Béchar Ouakda Airport	Béchar
DAOV	MUW		Ghriss Airport	Ghriss
DATG	INF		In Guezzam Airport	In Guezzam
DATM	BMW		Bordj Mokhtar Airport	Bordj Mokhtar
DAUA	AZR		Touat Cheikh Sidi Mohamed Belkebir Airport	Adrar
DAUB	BSK		Biskra Airport	Biskra
DAUE	ELG		El Golea Airport	El Golea
DAUG	GHA		Noumerate Airport	Ghardaia
DAUH	HME		Oued Irara Airport	Hassi Messaoud
DAUI	INZ		In Salah Airport	In Salah
DAUK	TGR		Touggourt Sidi Madhi Airport	Touggourt
DAUL	LOO		L'Mekrareg Airport	Laghouat
DAUO	ELU		Guemar Airport	El Oued
DAUT	TMX		Timimoun Airport	Timimoun
DAUU	OGX		Ain el Beida Airport	Ouargla
DAUZ	IAM		In Amenas Airport	In Amenas
DBBB	COO		Cadjehoun Airport (Cotonou Airport)	Cotonou
DBBC			Cana Airport	Bohicon
DBBD	DJA		Djougou Airport	Djougou
DBBK	KDC		Kandi Airport	Kandi
DBBN	NAE		Natitingou Airport	Natitingou
DBBO			Porga Airport	Porga
DBBP	PKO		Parakou Airport	Parakou
DBBR			Bembereke Airport	Bembereke
DBBS	SVF		Savé Airport	Savé
DFCA	XKY		Kaya Airport	Kaya
DFCC	OUG		Ouahigouya Airport	Ouahigouya
DFCJ	XDJ		Djibo Airport	Djibo
DFCL	XLU		Leo Airport	Leo
DFCP	PUP		Pô Airport	Pô
DFEA	XBO		Boulsa Airport	Boulsa
DFEB	XBG		Bogande Airport	Bogande
DFED	DIP		Diapaga Airport	Diapaga
DFEE	DOR		Dori Airport	Dori
DFEF	FNG		Fada N'gourma Airport	Fada N'gourma
DFEG	XGG		Gorom Gorom Airport	Gorom Gorom
DFEL	XKA		Kantchari Airport	Kantchari
DFEM	TMQ		Tambao Airport	Tambao
DFEP	XPA		Pama Airport	Pama
DFES	XSE		Sebba Airport	Sebba
DFET	TEG		Tenkodogo Airport	Tenkodogo
DFEZ	XZA		Zabre Airport	Zabré
DFFD	OUA		Ouagadougou Airport	Ouagadougou
DFOB	BNR		Banfora Airport	Banfora
DFOD	DGU		Dedougou Airport	Dedougou
DFON	XNU		Nouna Airport	Nouna
DFOO	BOY		Bobo Dioulasso Airport	Bobo Dioulasso
DFOT	TUQ		Tougan Airport	Tougan
DFOU	XDE		Diebougou Airport	Diebougou
DFOY	XAR		Aribinda Airport	Aribinda
DGAA	ACC		Kotoka International Airport	Accra
DGLE	TML		Tamale Airport	Tamale
DGLN			Navrongo Airport	Navrongo
DGLW			Wa Airport	Wa
DGLY			Yendi Airport	Yendi
DGSI	KMS		Kumasi Airport	Kumasi
DGSN	NYI		Sunyani Airport	Sunyani
DGTK	TKD		Takoradi Airport	Takoradi
DIAO	ABO		Aboisso Airport	Aboisso
DIAP	ABJ		Port Bouet Airport (Felix Houphouet Boigny International Airport)	Abidjan
DIAU	OGO		Abengourou Airport	Abengourou
DIBI	BXI		Boundiali Airport	Boundiali
DIBK	BYK		Bouake Airport	Bouake
DIBN	BQO		Tehini Airport	Bouna
DIBU	BDK		Soko Airport	Bondoukou
DIDK	DIM		Dimbokro Airport	Dimbokro
DIDL	DJO		Daloa Airport	Daloa
DIDV	DIV		Divo Airport	Divo
DIFK	FEK		Ferkessedougou Airport	Ferkessedougou
DIGA	GGN		Gagnoa Airport	Gagnoa
DIGL	GGO		Guiglo Airport	Guiglo
DIKO	HGO		Korhogo Airport	Korhogo
DIMN	MJC		Man Airport	Man
DIOD	KEO		Odienne Airport	Odienne
DIOF	OFI		Ouango Fitini Airport	Ouango Fitini
DISG	SEO		Seguela Airport	Seguela
DISP	SPY		San Pédro Airport	San Pédro
DISS	ZSS		Sassandra Airport	Sassandra
DITB	TXU		Tabou Airport	Tabou
DITM	TOZ		Mahana Airport	Touba
DIYO	ASK		Yamoussoukro Airport	Yamoussoukro
DNAA	ABV		Nnamdi Azikiwe International Airport	Abuja, FCT
DNAK	AKR		Akure Airport	Akure, Ondo State
DNAI	QUO		Akwa Ibom International Airport	Uyo, Akwa Ibom State
DNBE	BNI		Benin Airport	Benin City, Edo State
DNBI			Bida Airstrip	Bida, Borno State
DNCA	CBQ		Magaret Ekpo International Airport	Calabar, Cross River State
DNEN	ENU		Akanu Ibiam International Airport	Enugu, Enugu State
DNGU	QUS		Gusau Airstrip	Gusau, Zamfara State
DNIB	IBA		Ibadan Airport	Ibadan, Oyo State
DNIL	ILR		Ilorin International Airport	Ilorin, Kwara State
DNIM	QOW		Sam Mbakwe International Cargo Airport	Owerri, Imo State
DNJO	JOS		Jos Airport	Jos, Plateau State
DNKA	KAD		Kaduna International Airport	Kaduna, Kaduna State
DNKN	KAN		Mallam Aminu Kano International Airport	Kano, Kano State
DNMA	MIU		Maiduguri International Airport	Maiduguri, Borno State
DNMK	MDI		Makurdi Air Force Base	Makurdi, Benue State
DNMM	LOS		Murtala Mohammed International Airport	Ikeja, Lagos State
DNMN	MXJ		Minna Airport	Minna, Niger State
DNOS			Osogbo Airstrip	Osogbo, Osun State
DNPO	PHC		Port Harcourt International Airport	Port Harcourt, Rivers State
DNSO	SKO		Sadiq Abubakar III International Airport	Sokoto, Sokoto State
DNYO	YOL		Yola Airport	Yola, Adamawa State
DNZA	ZAR		Zaria Airport	Zaria, Kaduna State
DRRA			Tessaoua Airport	Tessaoua
DRRC			Dogondoutchi Airport	Dogondoutchi
DRRD			Dosso Airport	Dosso
DRRE			Téra Airport	Téra
DRRG			Gaya Airport	Gaya
DRRL			Tillabery Airport	Tillabery
DRRM	MFQ		Maradi Airport	Maradi
DRRN	NIM		Diori Hamani International Airport	Niamey
DRRP			La Tapoa Airport	La Tapoa
DRRT	THZ		Tahoua Airport	Tahoua
DRRU			Ouallam Airport	Ouallam
DRZA	AJY		Mano Dayak International Airport	Agades South
DRZD			Dirkou Airport	Dirkou
DRZF			Diffa Airport	Diffa
DRZG			Goure Airport	Goure
DRZI			Iferouane Airport	Iferouane
DRZL	RLT		Arlit Airport	Arlit
DRZM			Maine-Soroa Airport	Maine-Soroa
DRZR	ZND		Zinder Airport	Zinder
DTKA	TBJ		Tabarka - 7 Novembre International Airport	Tabarka
DTMB	MIR		Monastir - Habib Bourguiba International Airport	Monastir
DTTA	TUN		Tunis - Carthage International Airport	Tunis
DTTB			Bizerte-Sidi Ahmed Air Base	Bizerte
DTTF	GAF		Gafsa - Ksar International Airport	Gafsa
DTTG	GAE		Gabès - Matmata International Airport	Gabès
DTTJ	DJE		Djerba - Zarzis International Airport	Djerba
DTTX	SFA		Thyna/El Maou Airport	Sfax
DTTZ	TOE		Tozeur - Nefta International Airport	Tozeur
DTNZ	NBE		Enfidha - Hammamet International Airport	Enfidha
DXAK			Akpaka Airport	Atakpame
DXDP			Djangou Airport	Dapaong
DXKP			Kolokope Airport	Anie
DXMG			Sansanné-Mango Airport	Sansanné-Mango
DXNG	LRL		Niamtougou International Airport	Niamtougou
DXSK			Sokode Airport	Sokode
DXXX	LFW		Lomé-Tokoin Airport	Lomé
EBAM			Amougies airfield
EBAW	ANR		Antwerp International Airport	Antwerp / Deurne
EBBE			Beauvechain Air Base	Beauvechain
EBBL			Kleine Brogel Air Base	Kleine Brogel
EBBR	BRU		Brussels Airport	Brussels / Zaventem  
EBBT			Brasschaat Airfield	Brasschaat
EBBX			Jehonville Air Base	Bertrix
EBBY			Baisy-Thy Ulmodrome
EBBZ			Buzet Ulmodrome
EBCI	CRL		Brussels South Charleroi Airport	Charleroi
EBCF			Cerfontaine Airfield	Cerfontaine
EBCV			Chievres AB (U.S. Air Force)	Chievres
EBDT			Schaffen Airfield	Diest
EBFN			Koksijde AB	Koksijde
EBFS			Florennes Air Base	Florennes
EBGB			Grimbergen Airfield	Grimbergen
EBHN			Hoevenen Airfield	Hoevenen
EBKH			Balen-Keiheuvel Airport	Balen-Keiheuvel
EBKT	KJK		Kortrijk-Wevelgem International Airport	Kortrijk / Wevelgem
EBLG	LGG		Liege Airport	Liège
EBLE			Beverlo Airfield	Leopoldsburg
EBMB			Melsbroek Air Base	Brussels
EBNM			Suarlee Airfield	Namur
EBOS	OST		Ostend-Bruges International Airport	Ostend
EBSG			Saint-Ghislain Airfield	Saint-Ghislain
EBSH			Saint-Hubert Airfield	Saint-Hubert
EBSL			Zutendaal AB	Zutendaal
EBSP			La Sauveniere Airfield	Spa
EBST			Sint-Truiden AB	Sint-Truiden
EBSU			Saint-Hubert Air Base	Saint-Hubert
EBTN			Goetsenhoven AB	Goetsenhoven
EBTX			Verviers Theux Airfield	Theux
EBTY			Maubray Airfield	Tournai
EBUL			Ursel AB	Ursel
EBWE			Weelde Air Base	Weelde
EBZH	QHA		Kiewit Airfield	Hasselt
EBZR	OBL		Zoersel-Oostmalle Airfield	Zoersel / Oostmalle
EBZW			Zwartberg Airfield	Genk
EDAC	AOC		Leipzig-Altenburg Airport	Altenburg/Leipzig
EDAD			Flugplatz Dessau	Dessau
EDAH			Flughafen Heringsdorf	Heringsdorf
EDAP			Cottbus-Neuhausen Airport	Cottbus
EDAV			Flugplatz Finow	Finow
EDAX			Lärz/Rechlin Airport	Rechlin
EDAY	QPK		Flugplatz Strausberg	Strausberg, Brandenburg
EDBC	CSO		Magdeburg/Cochstedt Airport	Magdeburg
EDBG	GWW		Gatow Airfield	Berlin-Gatow (closed for public traffic in 1994)
EDBH	BBH		Stralsund Barth Airport	Barth, Mecklenburg-Vorpommern
EDBM	ZMG		Flugplatz Magdeburg	Magdeburg
EDCD	CBU		Cottbus-Drewitz Airport	Cottbus
EDCI			Klix Airfield	Bautzen
EDDB	SXF		Berlin-Schönefeld International Airport	Berlin	(to be expanded and renamed Berlin Brandenburg International Airport in 2011)
EDDC	DRS		Dresden Klotzsche Airport	Dresden
EDDE	ERF		Erfurt Airport	Erfurt
EDDF	FRA		Frankfurt International Airport	Frankfurt am Main
EDDG	FMO		Münster Osnabrück International Airport	Greven
EDDH	HAM		Hamburg Airport	Hamburg
EDDI	THF		Tempelhof International Airport (closed in 2008)	Berlin
EDDK	CGN		Cologne Bonn Airport	Cologne/Bonn
EDDL	DUS		Düsseldorf International Airport	Düsseldorf
EDDM	MUC		Munich International Airport (Franz Josef Strauß International Airport)	Munich
EDDN	NUE		Nuremberg Airport	Nuremberg
EDDP	LEJ		Leipzig/Halle Airport	Leipzig/Halle
EDDR	SCN		Saarbrücken Airport	Saarbrücken
EDDS	STR		Stuttgart Echterdingen Airport	Stuttgart
EDDT	TXL		Tegel International Airport (closing in 2011)	Berlin
EDDV	HAJ		Hanover/Langenhagen International Airport	Hanover
EDDW	BRE		Bremen Airport	Bremen
EDFB			Flugplatz Reichelsheim	Reichelsheim
EDFE	QEF		Frankfurt Egelsbach Airport	Frankfurt am Main
EDFH	HHN		Frankfurt-Hahn Airport	Rhineland-Palatinate
EDFM	MHG		Mannheim City Airport	Mannheim
EDFQ			Allendorf Airport	Allendorf, Waldeck-Frankenberg
EDFZ	QMZ		Mainz-Finthen	Mainz
EDGE			Flugplatz Eisenach-Kindel	Hörselberg-Hainich
EDGO			Oedheim HEL	Oedheim
EDGP			Oppenheim Airport	Oppenheim
EDGS	SGE		Siegerland Airport	Burbach
EDGX			Sonderlandeplatz Walldorf	Walldorf (Baden)
EDHE			Uetersen Airport	Heist
EDHG			Sonderlandeplatz Lüneburg	Lüneburg
EDHI	XFW		Hamburg Finkenwerder Airport	Hamburg
EDHK	KEL		Kiel Holtenau Airport	Kiel
EDHL	LBC		Lübeck Airport	Lübeck
EDHS			Sonderlandeplatz Stade	Stade
EDIU	HDB		Heidelberg Airport	Heidelberg
EDJA			Allgäu Airport	Memmingen
EDKA	AAH		Aachen-Merzbrück Airport	Aachen
EDKB			Bonn-Hangelar Airport	Sankt Augustin
EDKL			Leverkusen Airport	Leverkusen
EDKU			Attendorn-Finnentrop	Finnentrop
EDKV			Dahlemer Binz Airport	Dahlem
EDLC			Kamp-Lintfort	Wesel
EDLG			Goch-Asperden Airport	Goch
EDLK	QKF		Krefeld-Egelsberg Airport	Krefeld
EDLN	MGL		Düsseldorf-Mönchengladbach Airport	Mönchengladbach
EDLP	PAD		Paderborn Lippstadt Airport	Paderborn / Lippstadt
EDLR			Paderborn Haxterberg	Paderborn
EDLS			Stadtlohn-Vreden Airport	Stadtlohn
EDLV	NRN		Weeze Airport (formerly Niederrhein Airport)	Weeze
EDLW	DTM		Dortmund Airport	Dortmund
EDLX			Wesel-Römerwardt Airport	Wesel
EDME			Flugplatz Eggenfelden	Pfarrkirchen
EDMO	OBF		Oberpfaffenhofen Airport	Oberpfaffenhofen
EDNY	FDH		Bodensee Airport	Friedrichshafen
EDMA	AGB		Augsburg Airport	Augsburg
EDMQ			Donauwörth Airport	Genderkingen
EDMS	RBM		Flughafen Straubing	Straubing
EDMT			Tannkosh	Flugplatz Tannheim
EDMV			Flugplatz Vilshofen	Vilshofen
EDOJ			Lüsse	Lüsse
EDOP	SZW		Schwerin-Parchim Airport	Parchim
EDQC			Coburg-Brandensteinsebene	Coburg
EDQD	BYU		Bindlacher Berg Airport (Bayreuth Airport)	Bayreuth
EDQE			Burg Feuerstein
EDQG			Giebelstadt
EDQH			Herzogenaurach
EDQM	HOQ		Hof-Plauen Airfield	Hof/Plauen
EDRB	BBJ		Bitburg Airport	Bitburg
EDRI			Linkenheim Airport	Linkenheim-Hochstetten
EDRK			Koblenz Winningen	Winningen, Mosel
EDRT	ZQE		Trier-Föhren Airport	Trier
EDRY	ZQC		Flugplatz Speyer	Speyer
EDRZ	ZQW		Zweibrücken Airport	Zweibrücken
EDSB	FKB		Baden Airpark	Baden-Baden / Karlsruhe
EDTD	ZQL		Flugplatz Donaueschingen-Villingen	Donaueschingen
EDTF	QFB		Flugplatz Freiburg	Freiburg
EDTG			Airport Bremgarten	Bremgarten
EDTL	LHA		Black Forest Airport	Lahr
EDTM			Flugplatz Mengen-Hohentengen	Mengen
EDTQ			Pattonville Airfield	Pattonville
EDTY			Adolf Würth Airport	Schwäbisch Hall
EDTX			Weckrieden	Schwäbisch Hall
EDVK	KSF		Kassel Calden Airport	Kassel
EDWB	BRV		Bremerhaven Airport	Bremerhaven
EDWC			Flugplatz Damme	Damme
EDWH			Flugplatz Oldenburg-Hatten	Hatten
EDWI	WVN		JadeWeserAiport	Wilhelmshaven-Mariensiel
EDWS	NOD		Norden-Norddeich Airport	Norden, Lower Saxony
EDXB	HEI		Heide-Büsum Airport	Heide
EDXH	HGL		Heligoland Airport	Heligoland
EDXM			St. Michaelisdonn	St. Michaelisdonn
EDXW	GWT		Sylt Airport	Westerland, Sylt
ETAD	SPM		Spangdahlem Air Base	Spangdahlem
ETAR	RMS		Ramstein Air Base	Ramstein
ETEJ			Bamberg Breitenau	Bamberg
ETHA			Altenstadt Air Base	Altenstadt
ETHB			Bückeburg Army Base	Bückeburg
ETHC	ZCN		Celle Air Base	Celle
ETHE	ZPQ		Rheine Air Base	Rheine
ETHF	FRZ		Fritzlar Army Base	Fritzlar
ETHL			Laupheim Army Base	Laupheim
ETHM			Mendig Army Base	Niedermendig
ETHR			Roth Army Base	Roth
ETHS			Faßberg Air Base	Faßberg
ETHT			Cottbus Air Base	Cottbus
ETMN	FCN		Nordholz Naval Air Station	Nordholz
ETND			Diepholz Air Base	Diepholz
ETNG	GKE		NATO Air Base Geilenkirchen	Geilenkirchen
ETNH			Hohn Air Base	Hohn
ETNJ			Jever Air Base	Schortens
ETNL	RLG		Rostock Laage Airport	Rostock
ETNN			Nörvenich Air Base	Nörvenich
ETNP			Hopsten Air Base	Hopsten
ETNS	WBG		Schleswig Air Base	Schleswig
ETNT			Wittmundhafen Air Base	Wittmund
ETNU	FNB		Neubrandenburg Airport	Neubrandenburg
ETNW			Wunstorf Air Base	Wunstorf
ETOR			Coleman Army Airfield	Mannheim
ETOU			Wiesbaden Army Airfield	Wiesbaden
ETSA			Landsberg-Lech Air Base	Landsberg am Lech
ETSB			Büchel Air Base	Büchel / Cochem
ETSE			Erding Air Base	Erding
ETSF	FEL		Fürstenfeldbruck Air Base	Fürstenfeldbruck
ETSH			Holzdorf Air Base	Jessen (Elster)
ETSI	IGS		Ingolstadt Manching Airport	Ingolstadt
ETSL			Lechfeld Air Base	Lechfeld
ETUL	LRC		RAF Laarbruch	Weeze (closed in 1999, now Weeze Airport, NRN/EDLV)
