Redlands, CA
Redmond (Due east of, beyond Issaquah, near mtns.), WA
Redmond, OR
Redmond, WA
Redondo Beach, CA
Redondo, WA
Redstone Arsenal, AL
Redwood City, CA
Redwood Shores, CA
Redwood Valley, CA
Redwood, CA
Reed Spring, MO
Reed, KY
Reedborough, VT
Reedley, CA
Reedpoint, MT
Reedsburg, OH
Reedsburg, WI
Reedsport, OR
Reedsville, WI
Reedsville, WV
Reedville, VA
Reedy, WV
Reevesville, SC
Regensburg (Germany),
Reggae on the River, CA
Regina (Canada), SA
Regina (Canada), SK
Regina (Canada, SK
Regina (Sask.) (Canada), SK
Regina, Saskatchewan (Canada), SA
Rehobeth, AL
Rehobeth, MA
Rehoboth Beach, DE
Rehoboth, MA
Reidsville, GA
Reidsville, NC
Reinbeck, IA
Reisterstown, MD
Reliance, TN
Remer, MN
Remington (near), IN
Rend Lake, IL
Renfrew (Canada), ON
Renfrew (UK/Scotland),
Renkum (Netherlands),
Rennes (France),
Reno (30 miles due east of, in California), CA
Reno (north of), NV
Reno (southwest), NV
Reno to Dallas (aboard jetliner enroute between), TX
Reno, NV
Reno/Carson City (between), NV
Reno/Sparks, NV
Reno/Stead, NV
Renous (Canada), NB
Rensselaer, IN
Rensselaer, NY
Renton (NE of, approx. 5 miles), WA
Renton, WA
Renton/Seattle, WA
Rentz, GA
Replot Bridge (Finland),
Republic (northwest), WA
Republic of Ireland (on beach),
Republic of Ireland,
Republic of South Korea,
Republic, MO
Republic, OH
Republic, WA
Rescue, CA
Reseda (San Fernando Valley), CA
Reseda, CA
Reseda/Studio City, CA
Reston, VA
Restoule (Canada), ON
Restoule Provincial Park (Ontario, Canada), ON
Retreat, TX
Retrop, OK
Revelstoke (Canada), BC
Revelstoke area (Canada), BC
Revere, MA
Rex, GA
Rexburg, ID
Rexford, MT
Rexford, NY
Reyes/Santa Rosa (between) (Bolivia),
Reykjavik (Iceland),
Reykjavík (Iceland),
Reynoldsburg (east of), OH
Reynoldsburg, OH
Reynosa (Mexico),
Rheinland-Pfalz (Germany),
Rhinebeck (south of), NY
Rhinebeck, NY
Rhinelander, WI
Rhodes Island (Greece),
Rhome, TX
Rhondda Valley  (UK/Wales),
Rhos (near Wrexham) (UK/England),
Rialto, CA
Ribeirao Preto (Brazil),
Ribolt, KY
Rice, CA
Rice, WA
Riceville, FL
Richalnds (4 mi. south of, Short Mountain,Tazewell Co.), VA
Richardson, TX
Richardton, ND
Richboro, PA
Richelieu (Canada), PQ
Richfield Springs, NY
Richfield, MN
Richfield, UT
Richland (Tri-Cities), WA
Richland Hills, TX
Richland, MO
Richland, WA
Richlands, NC
Richlands, VA
Richmond (Australia),
Richmond (Canada), BC
Richmond (Canada), PQ
Richmond (UK/England),
Richmond (just east of), IN
Richmond (near Ottawa) (Canada), ON
Richmond Hill (Canada),
Richmond Hill (Canada), ON
Richmond Hill, GA
Richmond Hill, NY
Richmond, CA
Richmond, IL
Richmond, IN
Richmond, KY
Richmond, ME
Richmond, MI
Richmond, MO
Richmond, OH
Richmond, RI
Richmond, TX
Richmond, VA
Richmond, VT
Richmond/Berea, KY
Richmond/Bowdoin, ME
Richton Park, IL
Richton, MS
Richwood, TX
Ricketts Glen SP, PA
Rickman, TN
Ricmond, CA
Riddle, OR
Ridge, NY
Ridgecrest (near), CA
Ridgecrest, CA
Ridgecrest/China Lake, CA
Ridgefarm, IL
Ridgefield, CT
Ridgefield, WA
Ridgeland, MS
Ridgely, MD
Ridgetop, TN
Ridgeway, SC
Ridgewood (New York City, Queens), NY
Ridgewood, NJ
Ridgewood, NY
Ridgway, CO
Ridgway, IL
Ridgway, PA
Riding Mountain (Canada), MB
Riding Mountain Park (Manitoba) (Canada), MB
Ridinger Lake, IN
Ridley Park, PA
Riegelwood, NC
Riely, MI
Riesel, TX
Rifle, CO
Riga (Latvia),
Riga,
Riga, MI
Rigaud (Canada), QC
Rigby, ID
Riggins, ID
Right outside the Maine state border, NH
Riley County, KS
Rim Rock, AZ
Rimersburg, PA
Rimini, SC
Rimrock Lake, WA
Rimrock, AZ
Rimrock, CA
Rinard, IL
Rincon (Puerto Rico),
Rincon (Puerto Rico), PR
Rincon, GA
Rineyville, KY
Ringe, NH
Ringgold, GA
Ringgold, VA
Ringold, LA
Ringold, OH
Ringtown (2 mi.outstde), PA
Ringwood, IL
Ringwood, NJ
Rio Grande (Puerto Rico),
Rio Grande (Puerto Rico), PE
Rio Grande (Puerto Rico), PR
Rio Grande City, TX
Rio Hato (Panama),
Rio Hondo, TX
Rio Linda, CA
Rio Oso, CA
Rio Piedras (Puerto Rico),
Rio Piedras (Puerto Rico), PR
Rio Piedras,
Rio Ranchi, NM
Rio Rancho, NM
Rio Rancho/Bernillo (between), NM
Rio Rico, AZ
Rio Vista, CA
Rio de Janeiro (Brazil),
Rio de Janeiro (Brazil), .
Rio de Janeiro (Brazil), AK
Riorges (France),
Ripley, MS
Ripley, NY
Ripley, OH
Ripley, TN
Ripley, WV
Ripon, CA
Ripon, North Yorkshire (UK/England),
Ripon, WI
Rippon, WV
Rishton/Blackburn, Lancashire (UK/England),
Rising Fawn, GA
Rising Star, TX
Rising Sun, IN
Rising Sun, MD
Rissequogue, NY
Rittman, OH
Ritzville (near; on I-90), WA
Ritzville (outside of, Milepost 228, E on I-90), WA
Ritzville/Cheney (between), WA
River Falls and Prescott (between; Hwy. 35), WI
River Falls, WI
River Falls/Prescott (between), WI
River Forest, IL
River Hills (Milwaukee Suburb), WI
River Oaks, TX
River Pines, CA
River Ridge, LA
River Rouge, MI
River Vale, NJ
Riverbank, CA
Riverdale, GA
Riverdale, MD
Riverdale, UT
Riverhead, NY
Rivers (Canada), MB
Riverside, CA
Riverside, IA
Riverside, IL
Riverside, NJ
Riverside, OH
Riverside, PA
Riverside, RI
Riverside, TX
Riverside/Norco, CA
Riverside/Palm Springs (over I-10), CA
Riverton, IL
Riverton, UT
Riverton, WY
Riverview (Canada), NB
Riverview, FL
Riverview, MI
Riverville (Canada), MB
Riveside, CA
Riyadh (Saudi Arabia),
Riyadh/ Saudi Arabia,
Rizal (Philippines),
Roachdale, IN
Roan Mountain, TN
Roan mtn Bakersville, NC
Roann, IN
Roanoke Rapids, NC
Roanoke, TX
Roanoke, VA
Roaring River, NC
Robbins AFB, GA
Robbins, TX
Robbinsdale, MN
Robbinsville (near), NC
Robert Moses Beach, NY
Robert Moses Causway North landfall, NY
Roberts Creek Mtn. (30m N. Ely), NV
Robertson County, TX
Robertsville, MO
Robinson Twp./Pittsburgh Area, PA
Robinson, TX
Robstown (north of; on IH 37), TX
Robstown, TX
Roby, MO
Roca, NE
Rocha (Uruguay),
Rochdale (Canada), BC
Rochdale, MA
Rochelle, IL
Rochelle, TX
Rochester (3 miles east of, Hwy 12 W), WA
Rochester (Greece), NY
Rochester (Kent) (UK/England),
Rochester (MN)/to LaCrosse (WI)  (driving), MN
Rochester (UK/England),
Rochester (approching), NY
Rochester (outside of), NY
Rochester (west of), NY
Rochester Hill, MI
Rochester Hills, MI
Rochester, IN
Rochester, MI
Rochester, MN
Rochester, NH
Rochester, NY
Rochester, WA
Rock Creek Lake, CA
Rock Creek, AL
Rock Falls, WI
Rock Hill (and surrounding cities), SC
Rock Hill, NY
Rock Hill, SC
Rock Hill, SD
Rock Island, IL
Rock Island, WA
Rock Port, MO
Rock River (southeast of), WY
Rock River, WY
Rock Spings, 2miles west of, WY
Rock Springs, WY
Rock Valley, IA
Rockaway Beach, MO
Rockaway Beach, NY
Rockaway Beach, OR
Rockaway, NJ
Rockaway, OR
Rockdale, TX
Rockerville, SD
Rockfish, VA
Rockford (southern skies of), IL
Rockford, IA
Rockford, ID
Rockford, IL
Rockford, IN
Rockford, MI
Rockford, MN
Rockford, WA
Rockford/Belvedere (between), IL
Rockford/Loves Park, IL
Rockhampton (Australia),
Rocking Chair Mtn/Sedona, AZ
Rockingham (Australia),
Rockingham (by Racetrack), NC
Rockingham, NC
Rockland County, NY
Rockland, CA
Rockland, ME
Rockland/Westchester Counties, NY
Rockledge, FL
Rocklin (outside of Sacramento), CA
Rocklin, CA
Rockmart, GA
Rockne, TX
Rockport, IN
Rockport, MA
Rockport, ME
Rockport, TX
Rockport, WV
Rockport-Fulton, TX
Rockton, IL
Rockville Center, NY
Rockville Centre, NY
Rockville, CT
Rockville, IN
Rockville, MD
Rockville, VA
Rockwall, TX
Rockwell City, IA
Rockwell, NC
Rockwood (Canada), ON
Rockwood (Somerset), PA
Rockwood, MI
Rockwood, TN
Rocky Hill, CT
Rocky Mount (4mi s.e. of), VA
Rocky Mount (Plain Dealing), LA
Rocky Mount, MO
Rocky Mount, NC
Rocky Mount, VA
Rocky Mountain National Park, CO
Rocky Mountains (east face of), CA
Rocky Mountains (east side of ), CA
Rocky Point, NC
Rocky Point, NY
Rocky Point, WA
Rocky Point/Hampstead (Rural area outside of), NC
Rockyface, GA
Rodanthe, NC
Rodeo, CA
Rodman, NY
Rodney (Canada), ON
Rodney, MI
Roebling, NJ
Roellen-Dyersburg area, TN
Roger's Mesa (NW of Hotchkiss), CO
Rogers Dry Lake, CA
Rogers, AR
Rogers, MN
Rogers, OH
Rogersville, TN
Rogerville, TN
Rogue River, OR
Rohnert Park (Sonoma State University), CA
Rohnert Park, CA
Roland Heights, CA
Roland, OK
Rolesville, NC
Rolfe, IA
Rolla (Missouri Ozarks), MO
Rolla, MO
Rolling Hills, CA
Rolling Meadows, IL
Rollingsford, NH
Roma (Italy),
Roman Nose State Park, OK
Romania (in-flight intercept),
Romania,
Rome (GA)/Cedar Bluff (AL), GA
Rome (Italy),
Rome (Vatican Square,Vatican City, on CNN live telecast),
Rome City, IN
Rome, GA
Rome, NY
Rome, OH
Rome, PA
Rome/Armuchee (between), GA
Romeo, MI
Romeoville, IL
Romford (UK/England),
Romney, WV
Romont (Switzerland),
Romulus (Metro Airport), MI
Romulus, MI
Romulus, NY
Ronan, MT
Ronan/Polson (Lake County), MT
Ronkonkoma, NY
Ronoke Rapids, NC
Roosendaal (Netherlands),
Roosevelt Roads (Puerto Rico),
Roosevelt, MI
Roosevelt, NY
Roosevelt, UT
Rooseveltown, NY
Rooseville, MI
Rootstown, OH
Roper, NC
Rorherham (UK/England uk),
Rosalia, WA
Rosamond, CA
Rosanky, TX
Rosburg, WA
Roscoe and Ft. Justice (between), TX
Roscoe, IL
Roscoe, MT
Roscommon, MI
Rose Bud, AR
Rose City, MI
Rose Hill / Wichita, KS
Rose Hill, NC
Rose Lake, ID
Rose, NY
Roseau, MN
Roseberg, PA
Roseboom, NY
Rosebud, MO
Rosebud, SD
Rosebud, TX
Roseburg (7 miles northwest of), OR
Roseburg, OR
Rosebush, MI
Rosedale (Canada), ON
Rosedale, Queensland  (Australia),
Roselle, IL
Rosemead, CA
Rosemere (Canada), QC
Rosemont/Darien, IL
Rosemount, MN
Rosendale, MO
Rosendale, NY
Roseneath (Canada), ON
Roseville (Memorial Field), MI
Roseville, CA
Roseville, MI
Roseville, MN
Roshnee (South Africa),
Rosita  (leaving; coh.Mexico),
Roslin (Canada), ON
Roslindale, MA
Roslyn, WA
Ross (Tasmania) (Australia),
Rossford, OH
Rossmore (near Belleville) (Canada), ON
Rossville, GA
Rossville, IL
Rosswood (Canada), BC
Rosthern (Canada), SA
Rosthern (Canada), SK
Roswell (West side), NM
Roswell, GA
Roswell, NM
Roswell, NV
Rota (??) (Spain),
Rotan, TX
Rothbury, MI
Rotherham (South Yorkshire) (UK/England),
Rotherham (UK/England),
Rothschild, WI
Rothwell (Leeds) (UK/England,
Rotorua (New Zealand),
Rotterdam (Netherlands),
Rotterdam (The Netherlands),
Rotterdam (near) (Netherlands),
Round Lake Beach, IL
Round Lake Beach, Illinois, IL
Round Lake, IL
Round Rock, TX
Round Rock/Georgetown, TX
Round Valley, ID
Round lake, IL
Roundhead, OH
Route 202, NJ
Route 280  Exit 1, NJ
Route 7, NY
Route 80 W (between ex 25 and 24), PA
Route 81, PA
Rouyn Noranda (Canada), QC
Rouyn-Noranda (Canada), QC
Rowan, NC
Rowayton, CT
Rowesville, SC
Rowland Heights, CA
Rowland, NC
Rowlett, TX
Roxboro, NC
Roxborough, NC
Roxbury, CT
Roxbury, MA
Roxbury, NH
Roxbury, VT
Roy, UT
Roy, WA
Royal Deeside (UK/Scotland),
Royal Oak, MI
Royal Palm Beach, FL
Royal Plam Beach, FL
Royal, AR
Royersford, PA
Royse City, TX
Rte 7, VT
Rte 85 South, Exit 74, NC
Rte. 40, CA
Rubery (UK/England),
Rubicon (Tahoe), CA
Rubicon Trail, CA
Rubidoux, CA
Ruch, OR
Ruckersville, VA
Rudolph, WI
Rue de la Montagne (Canada), QC
Rugby (UK/England),
Rugby Warks (UK/England),
Rugeley (UK/England),
Ruggles Beach/Huron, OH
Ruidoso (Bonita Lake), NM
Ruidoso, NM
Ruidsoso, NM
Ruislip (UK/England),
Rumford, ME
Rumney, NH
Rumson, NJ
Runcorn (UK/England),
Runge, TX
Running  Springs, CA
Running Springs, CA
Rupert (5 miles north of), ID
Rupert, ID
Rural ("middle of nowhere"), NV
Rural (S-cent. Area), MO
Rural Alaska community, AK
Rural Amador County, CA
Rural Dixon County, NE
Rural El Paso, IL
Rural, CA
Rural/Unknown, OR
Rush City, MN
Rush Springs, OK
Rush, NY
Rushcreek, IN
Rushville, IL
Rushville, IN
Ruskin, FL
Russell Springs, KY
Russell, KS
Russell, NY
Russelllton, PA
Russells Point, OH
Russellton, PA
Russellville, AR
Russellville, KY
Russellville, MO
Russellville/Dover, AZ
Russels Point, OH
Russelville, AR
Russia (Over),
Russia,
Russia, OH
Russian Federation,
Rustburg, VA
Rustington (UK/England),
Ruston, LA
Ruther Glen, VA
Rutherford, NJ
Rutherfordton, NC
Rutherfordton/Outer Gilkey, NC
Rutland, MA
Rutland, VT
Rutledge, PA
Rutledge, TN
Ryan, IA
Ryan, OK
Ryazan (Russia),
Rydal (Johnson Mt. Rd.), GA
Rydal, PA
Rye (UK/England),
Rye Patch, NV
Rye, CO
Ryegate (south of), MT
Ryland Heights, KY
Rzeszów (Poland),
Réunion Island (France),
S. Beloit, IL
S. Bossier, LA
S. Charleston, OH
S. Dartmouth, MA
S. Greensburg, PA
S.M, CA
SAINT LOUIS, MO
SAINT LOUIS--CITY, MO
SAN FERNANDO (Chile),
SE Oregon, NW Nevada or NE California border., OR
SMYRNA, DE
SOHO Observatory, IL
SOHO satellite photo, IN
STS 121 NASA footage,
STS Atlantis (in Earth orbit),
STURGIS, MI
SWADLINCOTE DERBY, UK (NEAR),
Saanich (Canada), BC
Sabattus, ME
Sabetha, KS
Sabina, OH
Sabinas Hidalgo (Mexico),
Sacarmento, CA
Sacaton, AZ
Sachse, TX
Sackville (Canada), NB
Sackville (Canada), NS
Saco, ME
Sacramento (180 mi. S of; on Interstate 5), CA
Sacramento (60 east of), CA
Sacramento (approx. 45 mi. from; heading to San Francisco), CA
Sacramento (east of), CA
Sacramento area (Citrus Heights), CA
Sacramento area, CA
Sacramento, CA
Sacramento/davis, CA
Saddle Lake (Canada), AB
Saddle Mountains, WA
Saddleback Fire Lookout- Tahoe Natl. Forest- Downieville Dis, CA
Saddleback, CA
Sadieville, KY
Safety Harbor, FL
Safford & Duncan (between), AZ
Safford (BLM land 15 outside), AZ
Safford (Outside of, Mt. Graham), AZ
Safford, AZ
Sag Harbor, NY
Saga (Japan),
Sagamore Hills, OH
Sagar (India),
Sage, CA
Saginaw (I-75 headed north mile marker 130 mi.), MI
Saginaw, MI
Saginaw/Azle, TX
Sagle, ID
Sahuarita, AZ
Saint Augustine Beach (nearest), FL
Saint Augustine, FL
Saint Charles Township, IL
Saint Charles, IA
Saint Charles, MO
Saint Charles, MT
Saint Clair Shore, MI
Saint Clair Shores, MI
Saint Clair, PA
Saint Cloud, FL
Saint Cloud, MN
Saint Coud, FL
Saint Croix Falls, WI
Saint George, UT
Saint James, MN
Saint John (Canada), NB
Saint John, IN
Saint Johns (15 miles NE of), AZ
Saint Johns, MI
Saint Johnsville, NY
Saint Joseph, MO
Saint Louis (Creve Couer), MO
Saint Louis Park, MN
Saint Louis, MO
Saint Maries, ID
Saint Marys, WV
Saint Paul (Eastside), MN
Saint Paul (west), MN
Saint Paul, MN
Saint Petersburg, FL
Saint Vallier de Thiey (France),
Saint jean de monts (France),
Saint-Laurent (Canada), QC
Saint-Louis (Canada), NB
Sainte-Anne of Madawaska (Canada), NB
Sainte-Anne-du-Lac (1hour from) (Canada), QC
Sainte-Julie (Canada), QC
Sainte-Suzanne (France),
Sainte-Therese (Canada), QC
Saipan,
Sakhalin Island (Russia),
Sakinaw Lake (Sunshine Coast) (Canada), BC
Salado, TX
Salamanca, NY
Salatiga (Indonesia),
Sale (Australia),
Sale (Manchester) (UK/England),
Sale Creek, TN
Salem (NW part of town), OR
Salem (Outside), OR
Salem (aprox. 30 miles north of), OR
Salem (south of), VA
Salem Township/Dorr area, MI
Salem, AL
Salem, CT
Salem, IL
Salem, IN
Salem, KY
Salem, MA
Salem, MO
Salem, NH
Salem, OH
Salem, OR
Salem, SC
Salem, UT
Salem, VA
Salem, WI
Salem, WV
Salem-Portland, OR
Salem/Keizer, OR
Salem/Montrose (between), SD
Salem/Peabody, MA
Salem/Rolla (between), MO
Salem/Shawsville(between; driving on I-81 S), VA
Salford (Manchester) (UK/England),
Salford (UK/England),
Salida (near), CO
Salida, CA
Salida, CO
Salina, KS
Salinas, CA
Saline Valley, CA
Saline, MI
Saline/Bridgewater, MI
Salineville, OH
Salisbury (E Ridge Rd.), NC
Salisbury (Rhodesia),
Salisbury (UK/England),
Salisbury East (Australia),
Salisbury North (Australia),
Salisbury, MD
Salisbury, NC
Salisbury, NH
Salisbury, Wilts. (UK/England),
Sallisaw, OK
Salman Pak (Iraq),
Salmon Arm (Canada), BC
Salmon Arm (Shushuap) (Canada), BC
Salmon La Sac, WA
Salmon River, ID
Salome, AZ
Salt  Lake City, UT
Salt Lake City (south of), UT
Salt Lake City (west of), UT
Salt Lake City, UT
Salt Lake, UT
Salt lake City, UT
Salter Path, NC
Salters, SC
Salton Sea (Over), CA
Salton Sea, CA
Saltsburg, PA
Saltspring Island (Canada), BC
Saltville, VA
Saluda, SC
Saluda, VA
Salyersville, KY
Sam Miguel, CA
Samarra (Iraq),
Sammamish, WA
Samois sur Seine (France),
Samos (Greece),
Samsonville, NY
Samuel-/Bardstown, KY
San  Jose, CA
San  Juan (Puerto Rico),
San Acacio, CO
San Andreas, CA
San Angelo, TX
San Anselmo, CA
San Antonio (ranch outside of), TX
San Antonio Del Mar (Mexico),
San Antonio del Mar (Mexico),
San Antonio, Ibiza (Spain),
San Antonio, NM
San Antonio, TX
San Antonio/Austin (between), TX
San Antonio/Cambleton, TX
San Antonio/Elmendorf, TX
San Antonio/Laredo (between), TX
San Antono, TX
San Arden, CA
San Benito, TX
San Bernadino County, CA
San Bernadino Mtns, Church Camp, CA
San Bernadino Mtns. (Twin Peaks), CA
San Bernadino, CA
San Bernandino, CA
San Bernardino Co. (I-15, Oak Hill Road Exit), CA
San Bernardino County, CA
San Bernardino, CA
San Bernardino/Devore, CA
San Bruno Mountain Ranges (near canyon), CA
San Bruno, CA
San Carlos (of San Diego), CA
San Carlos Apache Reservation, AZ
San Carlos,
San Carlos, AZ
San Carlos, CA
San Carlos, Sonora (Mexico),
San Clemente, CA
San Clemente/San Juan Capistrano, CA
San DIego, CA
San Deigo, CA
San Dieago, CA
San Diego  (Spring Valley), CA
San Diego  (U. S. Naval Base), CA
San Diego (Allied Gardens), CA
San Diego (Camp Pendleton), CA
San Diego (Carmel Mountain), CA
San Diego (Clairemont), CA
San Diego (Clairmont), CA
San Diego (Cleveland National Forest), CA
San Diego (Mira Mesa), CA
San Diego (Mission Bay Area), CA
San Diego (Mission Bay Walk/Santa Clara Ct. M.B.), CA
San Diego (Ocean Beach), CA
San Diego (Peñasquitos), CA
San Diego (Point Loma), CA
San Diego (Point Loma/Ocean Beach area), CA
San Diego (Southbay), CA
San Diego (north of, at sea), CA
San Diego Co. (East part), CA
San Diego North County (Mira Mesa), CA
San Diego area (on highway; beside Camp Pendleton), CA
San Diego, CA
San Diego, TX
San Diego/National City, CA
San Diego/North County, CA
San Diego/Pacific Beach, CA
San Dimas, CA
San Elizario, TX
San Felipe (Baja California) (Mexico),
San Felipe (Baja) (Mexico) (Mexico),
San Felipe (Mexico),
San Felipe (driving south to) (Mexico),
San Felipe, Baja de California (Mexico),
San Fernando Valley, CA
San Fernando, CA
San Francisco (50 miles south of), CA
San Francisco (Farallon Island), CA
San Francisco (Golden Gate Bridge), CA
San Francisco (Observed from), CA
San Francisco (Ocean side of), CA
San Francisco (south of), CA
San Francisco Bay Area, CA
San Francisco Bay, CA
San Francisco International Airport, CA
San Francisco, CA
San Francisco, CT
San Francisco, TX
San Francisco/Benicia, CA
San Franciso Bay Area, CA
San Fransisco Bay Area, CA
San Fransisco, CA
San Gabriel Mountains, CA
San Gabriel Valley, CA
San Gabriel Valley/Los Angeles, CA
San Gabriel, CA
San Gabriel, TX
San Gennaro Vesuviano (Naples) (Italy),
San German (Puerto Rico),
San Gwann (Malta),
San Isidro, TX
San Jacinto Mountain, CA
San Jacinto, CA
San Jaun  Batista, CA
San Joaquin Valley, CA
San Jose (Costa Rica),
San Jose (Snell Rd / Blossom Hill Rd), CA
San Jose (approx. 15 miles east of), CA
San Jose (on the West side), CA
San Jose / Bay Area, CA
San Jose Del Cabo (Baja, Mexico),
San Jose Del Cabo (Mexico),
San Jose Villanueva (El Salvador),
San Jose del Cabo (Baja California) (Mexico),
San Jose, CA
San Jose, IL
San Jose/Gilroy/Salinas, CA
San José (Costa Rica),
San Juan (Puerto Rico),
San Juan (Puerto Rico), PR
San Juan Bautista, CA
San Juan Capistrano, CA
San Juan Island (100 miles North of Seattle), WA
San Juan Island, WA
San Juan Islands, WA
San Juan, TX
San Leandro, CA
San Lorenzo (Puerto Rico), PR
San Lorenzo, CA
San Lucas, CA
San Luis (Mexico),
San Luis Obispo, CA
San Luis Obispo/Morro Bay (between), CA
San Luis Potosi,
San Luis, AZ
San Luis, R.C. (Mexico)/Yuma, AZ,
San Manuel, AZ
San Manuel, TX
San Marcos & Escondido, CA
San Marcos (20 miles west of), TX
San Marcos (Escondido, Rancho Bernardo), CA
San Marcos, CA
San Marcos, TX
San Marino, CA
San Martin, CA
San Mateo, CA
San Miguel, CA
San Onofre, CA
San Pablo Bay (on Napa River), CA
San Pablo, CA
San Pablo, CO
San Pascual (Philippines),
San Pedro (Belize),
San Pedro Mountain Area, NM
San Pedro Sula (Honduras),
San Pedro Town (Belize),
San Pedro Town, Ambergris Caye, Belize,
San Pedro de Macoris,
San Pedro, CA
San Pedro/Long Beach, CA
San Rafael (north bay), CA
San Rafael, CA
San Rafael/ Vallejo/ Fairfield, CA
San Ramon, CA
San Ramon/Danville, CA
San Saba County, TX
San Saba, TX
San Sebastiam (Spain),
San Sebastian (Puerto Rico),
San Xavier del Bac (Tucson), AZ
San Ysidro (Honduras),
San Ysidro, CA
San diego, CA
San marcos, TX
San-Carlos mountains, AZ
Sanborn, NY
Sanbornton, NH
Sanchez (Dominican Republic),
Sand Dune Recreational Area (west of, on I-8), CA
Sand Lake, MI
Sand Point, ID
Sand Springs (15-20mi. E/SE of), MT
Sand Springs, OK
Sandals Royal Jamaican Resort, Montego Bay (Jamaica),
Sanders (rural area; 35 miles south of), AZ
Sanders, AZ
Sandersville, GA
Sanderville, MS
Sandila (India),
Sandoval, IL
Sandpoint (NE of), ID
Sandpoint, ID
Sandrock, AL
Sandston, VA
Sandstone, MN
Sandusky, OH
Sandwich, IL
Sandwich, MA
Sandy (UK/England),
Sandy Cove (Canada), NF
Sandy Hook, KY
Sandy Hook, MS
Sandy Hook/Highlands, NJ
Sandy Springs, GA
Sandy Springs/Pendleton, SC
Sandy Valley, NE
Sandy springs, GA
Sandy, OR
Sandy, UT
Sandys (Bermuda),
Sandyville, WV
Sanford  area, CO
Sanford (Australia),
Sanford, FL
Sanford, ME
Sanford, MI
Sanford, NC
Sanford, VA
Sanford/Midland, MI
Sanger, CA
Sangerville, ME
Sanibel Island (causeway between mainland and island), FL
Sanibel Island, FL
Sanikiluaq (Canada), NT
Santa  Cruz, CA
Santa Ana (near), CA
Santa Ana, CA
Santa Ana/Garden Grove, CA
Santa Anna, CA
Santa Anna, TX
Santa Barbara, CA
Santa Barbara/ Highway 154, CA
Santa Barbara/Goleta, CA
Santa Bonifacio (Corsica),
Santa Caterina di Pittinuri (Italy),
Santa Clara, CA
Santa Clara, UT
Santa Clarita County (126 freeway), CA
Santa Clarita Valley, CA
Santa Clarita, CA
Santa Clarita/Palmdale (between), CA
Santa Cruz (@ 3200Ft Near Bonnie Doon Airport), CA
Santa Cruz (SW of), CA
Santa Cruz County, CA
Santa Cruz, CA
Santa Cruz/Aptos, CA
Santa Cruz/Loma Prieta (mountains), CA
Santa Fe (Pecos Wilderness), NM
Santa Fe (near, on highway), NM
Santa Fe Springs, CA
Santa Fe, NM
Santa Fe, TX
Santa Fe/Glorieta, NM
Santa Fe/Los Alamos, NM
Santa Margarita, CA
Santa Margarita/Atascadero (between, Hwy 101), CA
Santa Margarita/Irvine, CA
Santa Maria, CA
Santa Maria, TX
Santa Marta (Colombia),
Santa Monica Mountains, CA
Santa Monica, CA
Santa Monica, CT
Santa Nella (along I-5), CA
Santa Nella, CA
Santa Paula, CA
Santa Rita, MT
Santa Rosa (23 km. south of), CA
Santa Rosa / Novato, CA
Santa Rosa Beach, FL
Santa Rosa area (above), CA
Santa Rosa, CA
Santa Rosa, NM
Santa Rosa/Forestville, CA
Santa Rsoa, CA
Santa Ynez, CA
Santaquin, UT
Sante Fe (near), NM
Sante Fe, NM
Santee (San Diego), CA
Santee, CA
Santee, SC
Santiago (Chile),
Santiago (Chile), DC
Santiago,
Santo Domingo (Dominican Republic),
Santo, TX
Sanya (China),
Sao Paulo (Brasil),
Sao Paulo (Brazil),
Sapulpa, OK
Saquarema (Rio de Janeiro) (Brasil),
Sarajevo (Bosnia),
Sarajevo (boxnia),
Saraland, AL
Saranac Lake, NY
Saranac, NY
Sarasota (Myaka State Park), FL
Sarasota, FL
Saratoga Lake Saratoga Springs, N.Y., NY
Saratoga Lake, NY
Saratoga Springs (Crescent & Kaydeross Ave.), NY
Saratoga Springs, NY
Saratoga, CA
Saratoga, NY
Sarawak (Malaysia),
Sarawak/Miri (Malaysia),
Sargent, GA
Sargent, TX
Sarnesfield, Herefordshire (UK/England),
Sarnia (Canada), ON
Sarnia/Blue Point area (Canada), MO
Sarona, WI
Sarpsborg (Norway),
Sarpy County, NE
Sartell, MN
Sartoga, CA
Saskachewan to Manitoba (Canada), SK
Saskatchewan  (eastern --- rural) (Canada), SA
Saskatchewan (southwestern) (Canada), SK
Saskatoon (Approx 10 minutes west of) (Canada), SA
Saskatoon (Canada), SA
Saskatoon (Canada), SK
Sassuolo (Italy),
Satara (India),
Satellite Beach, FL
Satellite Point (near, midway between Orlando & Boca), FL
Satsuma, AL
Sauble Beach (Canada), ON
Saudi Arabia,
Saugerties, NY
Saugus, CA
Saugus, MA
Saukville, WI
Sault Sainte Marie, MI
Sault Ste Marie (Canada), ON
Sault Ste. Marie (Canada), ON
Sault Ste. Marie (east of; Algoma District)) (Canada), ON
Sault Ste. Marie (south of), MI
Sault Ste. Marie, MI
Sausalito, CA
Sautee Nacoochee, GA
Savage, MN
Savanna, IL
Savanna, NY
Savannah (Wilmington Isl), GA
Savannah (Wilmington Island), GA
Savannah (central), GA
Savannah (southeast of), GA
Savannah, GA
Savannah, TN
Savannah/Tybee Island, GA
Savannah`, GA
Savona (Canada), BC
Savoonga,St. Lawrence Island, AK
Sawerville (Canada), QC
Sawgrass, FL
